product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
339,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,Ut at dolor quis odio consequat varius.,946.29,45.69,toys,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla,374,Crimson,small,3.0,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,2018-05-17,2.6,384,ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac,3.2,876,free,14.27
340,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",934.2,13.38,toys,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis,418,Red,large,8.2,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes,2022-06-04,4.3,154,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum,4.3,990,express,22.94
341,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,Duis consequat dui nec nisi volutpat eleifend.,323.3,13.18,toys,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis,75,Maroon,small,2.8,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,2016-08-10,4.6,905,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,2.1,125,express,24.25
342,tincidunt lacus at velit vivamus vel nulla eget eros elementum,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",850.11,23.24,home decor,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at,547,Crimson,extra large,1.9,semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis,2021-11-12,1.6,872,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper,4.2,328,free,32.72
343,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.",894.03,12.52,electronics,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,840,Purple,large,5.9,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices,2021-12-17,1.5,727,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin,3.9,10,free,8.4
344,cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,639.07,11.51,electronics,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi,351,Pink,medium,0.4,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis,2011-10-15,1.2,712,sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti,4.5,985,free,24.58
345,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",540.37,7.27,beauty,eget orci vehicula condimentum curabitur in libero ut massa volutpat,4,Purple,medium,3.6,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis,2015-12-16,1.3,442,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,1.4,773,express,41.95
346,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",511.31,23.97,clothing,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat,218,Violet,extra large,3.5,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,2015-03-01,1.9,575,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna,3.0,417,express,12.51
347,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,139.93,33.57,toys,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla,15,Pink,medium,6.5,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque,2021-05-01,1.3,743,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer,2.6,116,free,8.56
348,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,Maecenas tincidunt lacus at velit.,193.25,38.63,electronics,condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,629,Pink,medium,0.4,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus,2019-06-12,4.1,135,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,3.4,511,express,23.38
349,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",675.93,47.97,clothing,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus,403,Blue,medium,2.3,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,2011-04-24,4.1,802,dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,4.7,986,free,13.32
350,non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",463.75,43.45,home decor,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea,180,Crimson,small,5.3,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,2019-08-12,4.9,189,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,3.8,61,free,13.59
351,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,677.92,20.17,home decor,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,540,Red,small,8.3,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor,2021-05-17,1.1,33,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis,2.0,622,free,32.15
352,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,Aliquam erat volutpat. In congue.,170.22,6.4,beauty,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,455,Violet,large,4.5,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus,2016-10-17,2.9,787,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,4.9,287,express,39.86
353,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",40.52,27.55,clothing,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,556,Aquamarine,large,9.1,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,2011-09-19,4.5,555,lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in,3.6,380,standard,9.46
354,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.",449.67,2.47,toys,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in,53,Teal,medium,1.0,mattis odio donec vitae nisi nam ultrices libero non mattis,2011-05-03,4.8,599,fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales,4.7,566,free,1.68
355,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,535.44,23.7,toys,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,455,Khaki,small,3.8,in lectus pellentesque at nulla suspendisse potenti cras in purus eu,2016-12-14,2.3,231,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus,1.4,219,express,28.5
356,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.",508.49,34.69,home decor,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non,759,Indigo,medium,7.6,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies,2015-11-02,2.9,330,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla,1.8,296,express,25.07
357,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",554.85,38.87,electronics,suspendisse ornare consequat lectus in est risus auctor sed tristique in,477,Crimson,large,9.5,quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,2016-12-21,4.8,463,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum,2.3,751,express,1.73
358,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",983.01,33.93,electronics,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,733,Fuscia,large,4.0,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel,2017-06-09,2.9,314,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra,4.5,457,standard,9.82
359,in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",181.24,30.02,toys,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,354,Maroon,small,7.2,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia,2018-02-11,2.3,150,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper,4.8,314,express,7.24
360,vitae mattis nibh ligula nec sem duis aliquam convallis nunc,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",371.08,47.06,electronics,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,928,Purple,small,2.5,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,2018-09-13,1.8,465,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum,4.7,121,free,10.89
361,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",622.15,11.34,home decor,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis,480,Puce,extra large,0.8,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,2010-05-09,1.6,29,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea,1.3,440,free,38.68
